Student_ID,Machine_learning,Data_mining,Cyber_security,Software_engineering,Research_methodology,Blockchain,Total_Score,Percentage,Class,Machine_learning_scaled,Data_mining_scaled,Cyber_security_scaled,Software_engineering_scaled,Research_methodology_scaled,Blockchain_scaled,Data_mining_decimal_scaled,Percentage_Bin
RP18873,73.0,73.0,92.0,94,76,79,487.0,81.17,First Class,0.73,0.73,0.92,0.9400000000000001,0.76,0.79,0.073,First Class
RP13661,67.0,61.0,61.0,64,63,69,385.0,64.17,Second Class,0.67,0.61,0.61,0.64,0.63,0.6900000000000001,0.061,Second Class
RP19416,81.0,89.0,99.0,86,93,87,535.0,89.17,First Class,0.81,0.89,0.99,0.86,0.93,0.87,0.089,First Class
RP17955,99.16240991953221,98.0,85.0,93,71,71,517.16,86.19,First Class,0.9916240991953221,0.98,0.85,0.93,0.71,0.71,0.098,First Class
RP14880,64.0,65.0,68.0,67,65,64,393.0,65.5,Second Class,0.64,0.65,0.68,0.67,0.65,0.64,0.065,Second Class
RP04605,49.0,46.0,43.0,46,47,45,276.0,46.0,Pass Class,0.49,0.46,0.43,0.46,0.47000000000000003,0.45,0.046,Pass Class
RP03397,13.0,9.0,21.0,8,4,37,92.0,15.33,Fail,0.13,0.09,0.21,0.08,0.04,0.37,0.009,Fail
RP06148,40.0,42.0,49.0,41,47,45,264.0,44.0,Pass Class,0.4,0.42,0.49,0.41000000000000003,0.47000000000000003,0.45,0.042,Pass Class
RP16454,74.0,75.0,94.0,91,71,89,494.0,82.33,First Class,0.74,0.75,0.9400000000000001,0.91,0.71,0.89,0.075,First Class
RP00030,27.0,18.0,28.0,6,36,20,135.0,22.5,Fail,0.27,0.18,0.28,0.06,0.36,0.2,0.018,Fail
RP00521,24.0,39.0,18.0,24,17,35,157.0,26.17,Fail,0.24,0.39,0.18,0.24,0.17,0.35000000000000003,0.039,Fail
RP06129,44.0,46.0,45.0,42,46,49,272.0,45.33,Pass Class,0.44,0.46,0.45,0.42,0.46,0.49,0.046,Pass Class
RP17836,96.0,96.0,76.0,79,76,87,510.0,85.0,First Class,0.96,0.96,0.76,0.79,0.76,0.87,0.096,First Class
RP14668,64.0,68.0,62.0,67,60,62,383.0,63.83,Second Class,0.64,0.68,0.62,0.67,0.6,0.62,0.068,Second Class
RP08591,58.0,56.0,59.0,58,59,52,342.0,57.0,Lower Class,0.58,0.56,0.59,0.58,0.59,0.52,0.056,Lower Class
RP00132,1.0,27.0,21.0,0,3,18,70.0,11.67,Fail,0.01,0.27,0.21,0.0,0.03,0.18,0.027,Fail
RP19897,93.0,79.0,92.0,81,83,93,521.0,86.83,First Class,0.93,0.79,0.92,0.81,0.8300000000000001,0.93,0.079,First Class
RP04644,43.0,45.0,45.0,48,49,45,275.0,45.83,Pass Class,0.43,0.45,0.45,0.48,0.49,0.45,0.045,Pass Class
RP05525,45.0,47.0,44.0,41,40,49,266.0,44.33,Pass Class,0.45,0.47000000000000003,0.44,0.41000000000000003,0.4,0.49,0.047,Pass Class
RP03818,25.0,38.0,54.0,14,13,3,147.0,24.5,Fail,0.25,0.38,0.54,0.14,0.13,0.03,0.038,Fail
RP15702,67.0,64.0,66.0,67,62,67,393.0,65.5,Second Class,0.67,0.64,0.66,0.67,0.62,0.67,0.064,Second Class
RP10002,51.0,50.0,53.0,51,55,54,314.0,52.33,Lower Class,0.51,0.5,0.53,0.51,0.55,0.54,0.05,Lower Class
RP17691,84.0,89.0,97.0,100,83,85,538.0,89.67,First Class,0.84,0.89,0.97,1.0,0.8300000000000001,0.85,0.089,First Class
RP16738,70.0,100.0,54.0,71,100,90,485.0,80.83,First Class,0.7000000000000001,1.0,0.54,0.71,1.0,0.9,0.1,First Class
RP04827,48.0,40.0,46.0,44,47,47,272.0,45.33,Pass Class,0.48,0.4,0.46,0.44,0.47000000000000003,0.47000000000000003,0.04,Pass Class
RP18686,85.0,74.0,80.0,89,72,99,499.0,83.17,First Class,0.85,0.74,0.8,0.89,0.72,0.99,0.074,First Class
RP06175,41.0,49.0,47.0,41,42,45,265.0,44.17,Pass Class,0.41000000000000003,0.49,0.47000000000000003,0.41000000000000003,0.42,0.45,0.049,Pass Class
RP05529,44.0,49.0,47.0,40,43,47,270.0,45.0,Pass Class,0.44,0.49,0.47000000000000003,0.4,0.43,0.47000000000000003,0.049,Pass Class
RP10265,55.0,56.0,55.0,50,59,52,327.0,54.5,Lower Class,0.55,0.56,0.55,0.5,0.59,0.52,0.056,Lower Class
RP19293,95.0,76.0,76.0,71,76,75,469.0,78.17,First Class,0.9500000000000001,0.76,0.76,0.71,0.76,0.75,0.076,First Class
RP01980,22.0,15.0,25.0,26,38,33,159.0,26.5,Fail,0.22,0.15,0.25,0.26,0.38,0.33,0.015,Fail
RP08488,58.0,57.0,54.0,51,57,59,336.0,56.0,Lower Class,0.58,0.5700000000000001,0.54,0.51,0.5700000000000001,0.59,0.057,Lower Class
RP12488,65.0,62.0,64.0,64,69,68,392.0,65.33,Second Class,0.65,0.62,0.64,0.64,0.6900000000000001,0.68,0.062,Second Class
RP18387,75.0,86.0,96.0,78,96,75,506.0,84.33,First Class,0.75,0.86,0.96,0.78,0.96,0.75,0.086,First Class
RP08204,55.0,51.0,58.0,51,50,57,322.0,53.67,Lower Class,0.55,0.51,0.58,0.51,0.5,0.5700000000000001,0.051,Lower Class
RP09963,58.0,50.0,50.0,53,58,57,326.0,54.33,Lower Class,0.58,0.5,0.5,0.53,0.58,0.5700000000000001,0.05,Lower Class
RP14565,65.0,60.0,69.0,63,69,69,395.0,65.83,Second Class,0.65,0.6,0.6900000000000001,0.63,0.6900000000000001,0.6900000000000001,0.06,Second Class
RP18055,77.0,82.0,54.0,93,95,71,472.0,78.67,First Class,0.77,0.8200000000000001,0.54,0.93,0.9500000000000001,0.71,0.082,First Class
RP12812,68.0,63.0,65.0,67,67,66,396.0,66.0,Second Class,0.68,0.63,0.65,0.67,0.67,0.66,0.063,Second Class
RP18815,100.0,96.0,83.0,76,76,93,524.0,87.33,First Class,1.0,0.96,0.8300000000000001,0.76,0.76,0.93,0.096,First Class
RP16585,75.0,88.0,93.0,85,79,97,517.0,86.17,First Class,0.75,0.88,0.93,0.85,0.79,0.97,0.088,First Class
RP03598,11.0,32.0,38.0,20,37,38,176.0,29.33,Fail,0.11,0.32,0.38,0.2,0.37,0.38,0.032,Fail
RP15873,69.0,60.0,66.0,65,66,63,389.0,64.83,Second Class,0.6900000000000001,0.6,0.66,0.65,0.66,0.63,0.06,Second Class
RP14876,65.0,64.0,60.0,61,64,67,381.0,63.5,Second Class,0.65,0.64,0.6,0.61,0.64,0.67,0.064,Second Class
RP02202,15.0,6.0,32.0,29,3,4,89.0,14.83,Fail,0.15,0.06,0.32,0.29,0.03,0.04,0.006,Fail
RP07855,48.0,43.0,40.0,40,45,48,264.0,44.0,Pass Class,0.48,0.43,0.4,0.4,0.45,0.48,0.043,Pass Class
RP01580,7.0,1.0,13.0,5,11,25,62.0,10.33,Fail,0.07,0.01,0.13,0.05,0.11,0.25,0.001,Fail
RP04399,46.0,43.0,48.0,45,49,48,279.0,46.5,Pass Class,0.46,0.43,0.48,0.45,0.49,0.48,0.043,Pass Class
RP07629,42.0,40.0,47.0,45,47,41,262.0,43.67,Pass Class,0.42,0.4,0.47000000000000003,0.45,0.47000000000000003,0.41000000000000003,0.04,Pass Class
RP19017,95.0,91.0,88.0,71,96,92,533.0,88.83,First Class,0.9500000000000001,0.91,0.88,0.71,0.96,0.92,0.091,First Class
RP02327,30.0,55.0,0.0,28,25,38,176.0,29.33,Fail,0.3,0.55,0.0,0.28,0.25,0.38,0.055,Fail
RP16580,96.0,86.0,83.0,75,77,90,507.0,84.5,First Class,0.96,0.86,0.8300000000000001,0.75,0.77,0.9,0.086,First Class
RP16799,100.0,81.0,78.0,82,94,76,511.0,85.17,First Class,1.0,0.81,0.78,0.8200000000000001,0.9400000000000001,0.76,0.081,First Class
RP19978,96.0,76.0,75.0,92,97,93,529.0,88.17,First Class,0.96,0.76,0.75,0.92,0.97,0.93,0.076,First Class
RP12196,66.0,63.0,68.0,60,63,62,382.0,63.67,Second Class,0.66,0.63,0.68,0.6,0.63,0.62,0.063,Second Class
RP11370,57.0,51.0,56.0,53,53,51,321.0,53.5,Lower Class,0.5700000000000001,0.51,0.56,0.53,0.53,0.51,0.051,Lower Class
RP16713,97.0,94.0,90.0,82,83,90,536.0,89.33,First Class,0.97,0.9400000000000001,0.9,0.8200000000000001,0.8300000000000001,0.9,0.094,First Class
RP14888,64.0,64.0,67.0,65,61,62,383.0,63.83,Second Class,0.64,0.64,0.67,0.65,0.61,0.62,0.064,Second Class
RP13666,69.0,68.0,67.0,63,61,60,388.0,64.67,Second Class,0.6900000000000001,0.68,0.67,0.63,0.61,0.6,0.068,Second Class
RP08705,54.0,59.0,51.0,57,57,51,329.0,54.83,Lower Class,0.54,0.59,0.51,0.5700000000000001,0.5700000000000001,0.51,0.059,Lower Class
RP08175,50.0,58.0,54.0,59,54,57,332.0,55.33,Lower Class,0.5,0.58,0.54,0.59,0.54,0.5700000000000001,0.058,Lower Class
RP12310,63.0,64.0,65.0,64,64,68,388.0,64.67,Second Class,0.63,0.64,0.65,0.64,0.64,0.68,0.064,Second Class
RP05925,45.0,46.0,48.0,42,48,48,277.0,46.17,Pass Class,0.45,0.46,0.48,0.42,0.48,0.48,0.046,Pass Class
RP09702,53.0,55.0,53.0,59,58,57,335.0,55.83,Lower Class,0.53,0.55,0.53,0.59,0.58,0.5700000000000001,0.055,Lower Class
RP11716,55.0,57.0,58.0,50,58,56,334.0,55.67,Lower Class,0.55,0.5700000000000001,0.58,0.5,0.58,0.56,0.057,Lower Class
RP09327,50.0,55.0,51.0,59,59,51,325.0,54.17,Lower Class,0.5,0.55,0.51,0.59,0.59,0.51,0.055,Lower Class
RP06865,40.0,45.0,43.0,49,47,44,268.0,44.67,Pass Class,0.4,0.45,0.43,0.49,0.47000000000000003,0.44,0.045,Pass Class
RP05067,44.0,41.0,44.0,45,42,40,256.0,42.67,Pass Class,0.44,0.41000000000000003,0.44,0.45,0.42,0.4,0.041,Pass Class
RP06841,47.0,49.0,48.0,41,45,44,274.0,45.67,Pass Class,0.47000000000000003,0.49,0.48,0.41000000000000003,0.45,0.44,0.049,Pass Class
RP07909,46.0,49.0,43.0,42,40,45,265.0,44.17,Pass Class,0.46,0.49,0.43,0.42,0.4,0.45,0.049,Pass Class
RP14402,64.0,67.0,69.0,66,67,69,402.0,67.0,Second Class,0.64,0.67,0.6900000000000001,0.66,0.67,0.6900000000000001,0.067,Second Class
RP14206,62.0,68.0,60.0,64,63,62,379.0,63.17,Second Class,0.62,0.68,0.6,0.64,0.63,0.62,0.068,Second Class
RP02770,16.0,26.0,25.0,14,4,38,123.0,20.5,Fail,0.16,0.26,0.25,0.14,0.04,0.38,0.026,Fail
RP00389,1.0,5.0,2.0,34,10,32,84.0,14.0,Fail,0.01,0.05,0.02,0.34,0.1,0.32,0.005,Fail
RP01954,37.0,10.0,18.0,24,22,1,112.0,18.67,Fail,0.37,0.1,0.18,0.24,0.22,0.01,0.01,Fail
RP16121,76.0,100.0,77.0,87,86,100,526.0,87.67,First Class,0.76,1.0,0.77,0.87,0.86,1.0,0.1,First Class
RP16252,76.0,77.0,90.0,70,97,99,509.0,84.83,First Class,0.76,0.77,0.9,0.7000000000000001,0.97,0.99,0.077,First Class
RP12370,60.0,62.0,60.0,67,68,64,381.0,63.5,Second Class,0.6,0.62,0.6,0.67,0.68,0.64,0.062,Second Class
RP15755,69.0,69.0,69.0,64,60,61,392.0,65.33,Second Class,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.64,0.6,0.61,0.069,Second Class
RP17484,85.0,100.0,78.0,92,78,78,511.0,85.17,First Class,0.85,1.0,0.78,0.92,0.78,0.78,0.1,First Class
RP00316,7.0,9.0,54.0,28,5,34,137.0,22.83,Fail,0.07,0.09,0.54,0.28,0.05,0.34,0.009,Fail
RP02005,36.0,0.0,6.0,25,21,4,92.0,15.33,Fail,0.36,0.0,0.06,0.25,0.21,0.04,0.0,Fail
RP15455,69.0,65.0,63.0,66,69,60,392.0,65.33,Second Class,0.6900000000000001,0.65,0.63,0.66,0.6900000000000001,0.6,0.065,Second Class
RP00414,3.0,5.0,26.0,34,7,12,87.0,14.5,Fail,0.03,0.05,0.26,0.34,0.07,0.12,0.005,Fail
RP07316,47.0,48.0,47.0,49,44,45,280.0,46.67,Pass Class,0.47000000000000003,0.48,0.47000000000000003,0.49,0.44,0.45,0.048,Pass Class
RP13743,67.19721878272158,60.0,63.0,69,67,68,394.2,65.7,Second Class,0.6719721878272158,0.6,0.63,0.6900000000000001,0.67,0.68,0.06,Second Class
RP18483,75.0,77.0,90.0,89,88,78,497.0,82.83,First Class,0.75,0.77,0.9,0.89,0.88,0.78,0.077,First Class
RP06626,42.0,47.0,48.0,49,42,46,274.0,45.67,Pass Class,0.42,0.47000000000000003,0.48,0.49,0.42,0.46,0.047,Pass Class
RP06087,49.0,43.0,42.0,47,45,46,272.0,45.33,Pass Class,0.49,0.43,0.42,0.47000000000000003,0.45,0.46,0.043,Pass Class
RP03384,28.0,27.0,0.0,19,31,35,140.0,23.33,Fail,0.28,0.27,0.0,0.19,0.31,0.35000000000000003,0.027,Fail
RP07301,43.0,41.0,48.0,41,45,47,265.0,44.17,Pass Class,0.43,0.41000000000000003,0.48,0.41000000000000003,0.45,0.47000000000000003,0.041,Pass Class
RP14174,69.0,60.0,68.0,69,69,64,399.0,66.5,Second Class,0.6900000000000001,0.6,0.68,0.6900000000000001,0.6900000000000001,0.64,0.06,Second Class
RP12842,68.0,63.0,67.0,69,66,69,402.0,67.0,Second Class,0.68,0.63,0.67,0.6900000000000001,0.66,0.6900000000000001,0.063,Second Class
RP00606,18.0,21.0,1.0,30,38,18,126.0,21.0,Fail,0.18,0.21,0.01,0.3,0.38,0.18,0.021,Fail
RP00016,17.0,32.0,33.0,15,35,11,143.0,23.83,Fail,0.17,0.32,0.33,0.15,0.35000000000000003,0.11,0.032,Fail
RP09933,54.0,57.0,50.0,54,54,54,323.0,53.83,Lower Class,0.54,0.5700000000000001,0.5,0.54,0.54,0.54,0.057,Lower Class
RP16187,70.0,97.0,96.0,80,99,72,514.0,85.67,First Class,0.7000000000000001,0.97,0.96,0.8,0.99,0.72,0.097,First Class
RP06413,46.0,46.0,45.0,42,49,44,272.0,45.33,Pass Class,0.46,0.46,0.45,0.42,0.49,0.44,0.046,Pass Class
RP11273,51.0,59.0,58.0,55,59,54,336.0,56.0,Lower Class,0.51,0.59,0.58,0.55,0.59,0.54,0.059,Lower Class
RP12613,66.29530133364877,62.0,61.0,65,67,67,388.3,64.72,Second Class,0.6629530133364877,0.62,0.61,0.65,0.67,0.67,0.062,Second Class
RP10805,54.0,57.0,54.0,56,55,59,335.0,55.83,Lower Class,0.54,0.5700000000000001,0.54,0.56,0.55,0.59,0.057,Lower Class
RP05767,42.0,42.0,54.0,40,41,42,261.0,43.5,Pass Class,0.42,0.42,0.54,0.4,0.41000000000000003,0.42,0.042,Pass Class
RP03050,10.0,18.0,2.0,14,8,4,56.0,9.33,Fail,0.1,0.18,0.02,0.14,0.08,0.04,0.018,Fail
RP03953,31.0,8.0,16.0,21,15,24,115.0,19.17,Fail,0.31,0.08,0.16,0.21,0.15,0.24,0.008,Fail
RP16416,73.0,92.0,100.0,90,97,91,543.0,90.5,First Class,0.73,0.92,1.0,0.9,0.97,0.91,0.092,First Class
RP00310,4.0,34.0,14.0,23,20,29,124.0,20.67,Fail,0.04,0.34,0.14,0.23,0.2,0.29,0.034,Fail
RP05465,40.0,44.0,49.0,49,40,40,262.0,43.67,Pass Class,0.4,0.44,0.49,0.49,0.4,0.4,0.044,Pass Class
RP01484,29.0,0.0,5.0,33,22,38,127.0,21.17,Fail,0.29,0.0,0.05,0.33,0.22,0.38,0.0,Fail
RP01254,9.0,6.0,6.0,39,19,13,92.0,15.33,Fail,0.09,0.06,0.06,0.39,0.19,0.13,0.006,Fail
RP08830,51.0,56.0,51.0,52,52,51,313.0,52.17,Lower Class,0.51,0.56,0.51,0.52,0.52,0.51,0.056,Lower Class
RP10187,57.0,52.0,59.0,51,56,52,327.0,54.5,Lower Class,0.5700000000000001,0.52,0.59,0.51,0.56,0.52,0.052,Lower Class
RP05988,42.0,49.0,43.0,43,44,49,270.0,45.0,Pass Class,0.42,0.49,0.43,0.43,0.44,0.49,0.049,Pass Class
RP06037,46.0,45.0,46.0,48,45,47,277.0,46.17,Pass Class,0.46,0.45,0.46,0.48,0.45,0.47000000000000003,0.045,Pass Class
RP01150,27.0,30.0,10.0,13,37,32,149.0,24.83,Fail,0.27,0.3,0.1,0.13,0.37,0.32,0.03,Fail
RP09903,58.0,59.0,57.0,53,50,54,331.0,55.17,Lower Class,0.58,0.59,0.5700000000000001,0.53,0.5,0.54,0.059,Lower Class
RP02518,22.0,26.0,26.0,11,25,8,118.0,19.67,Fail,0.22,0.26,0.26,0.11,0.25,0.08,0.026,Fail
RP13437,61.0,63.0,64.0,67,66,62,383.0,63.83,Second Class,0.61,0.63,0.64,0.67,0.66,0.62,0.063,Second Class
RP09755,53.0,58.0,55.0,56,58,54,334.0,55.67,Lower Class,0.53,0.58,0.55,0.56,0.58,0.54,0.058,Lower Class
RP14943,61.0,61.0,68.0,66,61,63,380.0,63.33,Second Class,0.61,0.61,0.68,0.66,0.61,0.63,0.061,Second Class
RP02129,24.0,6.0,7.0,35,20,11,103.0,17.17,Fail,0.24,0.06,0.07,0.35000000000000003,0.2,0.11,0.006,Fail
RP00703,16.0,28.0,27.0,39,19,13,142.0,23.67,Fail,0.16,0.28,0.27,0.39,0.19,0.13,0.028,Fail
RP01948,37.0,13.0,24.0,10,25,22,131.0,21.83,Fail,0.37,0.13,0.24,0.1,0.25,0.22,0.013,Fail
RP04867,46.7980280416482,45.0,45.0,47,49,47,279.8,46.63,Pass Class,0.46798028041648204,0.45,0.45,0.47000000000000003,0.49,0.47000000000000003,0.045,Pass Class
RP03675,27.0,38.0,32.0,30,22,9,158.0,26.33,Fail,0.27,0.38,0.32,0.3,0.22,0.09,0.038,Fail
RP03843,33.0,3.0,9.0,28,36,30,139.0,23.17,Fail,0.33,0.03,0.09,0.28,0.36,0.3,0.003,Fail
RP06570,42.0,48.0,48.0,43,45,48,274.0,45.67,Pass Class,0.42,0.48,0.48,0.43,0.45,0.48,0.048,Pass Class
RP07591,48.0,42.0,48.0,40,49,42,269.0,44.83,Pass Class,0.48,0.42,0.48,0.4,0.49,0.42,0.042,Pass Class
RP12203,69.0,61.0,60.0,62,62,69,383.0,63.83,Second Class,0.6900000000000001,0.61,0.6,0.62,0.62,0.6900000000000001,0.061,Second Class
RP09802,57.0,59.0,58.0,59,56,58,347.0,57.83,Lower Class,0.5700000000000001,0.59,0.58,0.59,0.56,0.58,0.059,Lower Class
RP01112,3.0,9.0,18.0,14,7,14,65.0,10.83,Fail,0.03,0.09,0.18,0.14,0.07,0.14,0.009,Fail
RP17553,98.0,84.0,72.0,90,97,81,522.0,87.0,First Class,0.98,0.84,0.72,0.9,0.97,0.81,0.084,First Class
RP01905,12.0,39.0,38.0,27,25,4,145.0,24.17,Fail,0.12,0.39,0.38,0.27,0.25,0.04,0.039,Fail
RP12879,61.0,65.0,64.0,61,62,67,380.0,63.33,Second Class,0.61,0.65,0.64,0.61,0.62,0.67,0.065,Second Class
RP00638,20.105866793215718,7.0,23.0,36,13,21,120.11,20.02,Fail,0.20105866793215718,0.07,0.23,0.36,0.13,0.21,0.007,Fail
RP00249,4.0,20.0,10.0,19,1,13,67.0,11.17,Fail,0.04,0.2,0.1,0.19,0.01,0.13,0.02,Fail
RP02407,37.0,11.0,7.0,7,10,8,80.0,13.33,Fail,0.37,0.11,0.07,0.07,0.1,0.08,0.011,Fail
RP19426,92.0,97.0,92.0,70,76,93,520.0,86.67,First Class,0.92,0.97,0.92,0.7000000000000001,0.76,0.93,0.097,First Class
RP10658,59.0,57.0,52.0,56,56,51,331.0,55.17,Lower Class,0.59,0.5700000000000001,0.52,0.56,0.56,0.51,0.057,Lower Class
RP06747,46.0,48.0,40.0,45,48,48,275.0,45.83,Pass Class,0.46,0.48,0.4,0.45,0.48,0.48,0.048,Pass Class
RP00697,12.0,28.0,18.0,18,26,14,116.0,19.33,Fail,0.12,0.28,0.18,0.18,0.26,0.14,0.028,Fail
RP18893,86.0,55.0,77.0,85,76,83,462.0,77.0,First Class,0.86,0.55,0.77,0.85,0.76,0.8300000000000001,0.055,First Class
RP01887,6.0,5.0,31.0,29,29,16,116.0,19.33,Fail,0.06,0.05,0.31,0.29,0.29,0.16,0.005,Fail
RP17614,85.0,97.0,84.0,86,85,95,532.0,88.67,First Class,0.85,0.97,0.84,0.86,0.85,0.9500000000000001,0.097,First Class
RP10281,51.58515006386218,57.0,52.0,50,56,57,323.59,53.93,Lower Class,0.5158515006386218,0.5700000000000001,0.52,0.5,0.56,0.5700000000000001,0.057,Lower Class
RP02229,21.0,8.0,12.0,14,1,37,93.0,15.5,Fail,0.21,0.08,0.12,0.14,0.01,0.37,0.008,Fail
RP10811,56.0,56.0,56.0,50,54,56,328.0,54.67,Lower Class,0.56,0.56,0.56,0.5,0.54,0.56,0.056,Lower Class
RP14555,62.0,62.0,65.0,60,62,62,373.0,62.17,Second Class,0.62,0.62,0.65,0.6,0.62,0.62,0.062,Second Class
RP10145,50.0,56.0,57.0,54,52,52,321.0,53.5,Lower Class,0.5,0.56,0.5700000000000001,0.54,0.52,0.52,0.056,Lower Class
RP05613,49.0,45.0,41.0,44,46,43,268.0,44.67,Pass Class,0.49,0.45,0.41000000000000003,0.44,0.46,0.43,0.045,Pass Class
RP09806,51.0,55.0,50.0,57,50,58,321.0,53.5,Lower Class,0.51,0.55,0.5,0.5700000000000001,0.5,0.58,0.055,Lower Class
RP16280,73.0,90.0,97.0,77,86,78,501.0,83.5,First Class,0.73,0.9,0.97,0.77,0.86,0.78,0.09,First Class
RP07156,41.0,41.0,48.0,47,44,48,269.0,44.83,Pass Class,0.41000000000000003,0.41000000000000003,0.48,0.47000000000000003,0.44,0.48,0.041,Pass Class
RP00071,37.0,27.0,30.0,23,16,7,140.0,23.33,Fail,0.37,0.27,0.3,0.23,0.16,0.07,0.027,Fail
RP10671,57.0,55.0,53.0,54,57,51,327.0,54.5,Lower Class,0.5700000000000001,0.55,0.53,0.54,0.5700000000000001,0.51,0.055,Lower Class
RP14412,63.0,64.0,62.0,69,66,63,387.0,64.5,Second Class,0.63,0.64,0.62,0.6900000000000001,0.66,0.63,0.064,Second Class
RP05769,40.0,48.0,48.0,49,49,43,277.0,46.17,Pass Class,0.4,0.48,0.48,0.49,0.49,0.43,0.048,Pass Class
RP01179,25.0,28.0,11.0,31,24,9,128.0,21.33,Fail,0.25,0.28,0.11,0.31,0.24,0.09,0.028,Fail
RP07478,43.0,48.0,42.0,48,44,46,271.0,45.17,Pass Class,0.43,0.48,0.42,0.48,0.44,0.46,0.048,Pass Class
RP12372,62.0,61.0,61.0,68,61,64,377.0,62.83,Second Class,0.62,0.61,0.61,0.68,0.61,0.64,0.061,Second Class
RP17788,81.0,91.0,76.0,86,76,77,487.0,81.17,First Class,0.81,0.91,0.76,0.86,0.76,0.77,0.091,First Class
RP01892,25.0,21.0,9.0,20,24,36,135.0,22.5,Fail,0.25,0.21,0.09,0.2,0.24,0.36,0.021,Fail
RP04845,47.0,45.0,42.0,42,49,49,274.0,45.67,Pass Class,0.47000000000000003,0.45,0.42,0.42,0.49,0.49,0.045,Pass Class
RP13177,64.0,63.0,62.0,61,66,67,383.0,63.83,Second Class,0.64,0.63,0.62,0.61,0.66,0.67,0.063,Second Class
RP02011,16.0,14.0,1.0,18,10,4,63.0,10.5,Fail,0.16,0.14,0.01,0.18,0.1,0.04,0.014,Fail
RP16861,70.0,76.0,99.0,93,100,85,523.0,87.17,First Class,0.7000000000000001,0.76,0.99,0.93,1.0,0.85,0.076,First Class
RP14706,68.0,61.0,65.0,60,64,61,379.0,63.17,Second Class,0.68,0.61,0.65,0.6,0.64,0.61,0.061,Second Class
RP13533,65.0,65.0,63.0,69,65,60,387.0,64.5,Second Class,0.65,0.65,0.63,0.6900000000000001,0.65,0.6,0.065,Second Class
RP06426,45.0,40.0,48.0,40,46,44,263.0,43.83,Pass Class,0.45,0.4,0.48,0.4,0.46,0.44,0.04,Pass Class
RP17340,85.0,78.0,94.0,81,100,87,525.0,87.5,First Class,0.85,0.78,0.9400000000000001,0.81,1.0,0.87,0.078,First Class
RP13223,68.0,66.0,62.0,61,65,64,386.0,64.33,Second Class,0.68,0.66,0.62,0.61,0.65,0.64,0.066,Second Class
RP12656,65.0,60.0,63.0,69,69,60,386.0,64.33,Second Class,0.65,0.6,0.63,0.6900000000000001,0.6900000000000001,0.6,0.06,Second Class
RP05965,48.0,49.0,41.0,42,47,41,268.0,44.67,Pass Class,0.48,0.49,0.41000000000000003,0.42,0.47000000000000003,0.41000000000000003,0.049,Pass Class
RP06248,45.0,40.0,47.0,44,42,49,267.0,44.5,Pass Class,0.45,0.4,0.47000000000000003,0.44,0.42,0.49,0.04,Pass Class
RP15082,61.0,65.0,63.0,65,60,68,382.0,63.67,Second Class,0.61,0.65,0.63,0.65,0.6,0.68,0.065,Second Class
RP02090,6.0,32.0,18.0,1,6,1,64.0,10.67,Fail,0.06,0.32,0.18,0.01,0.06,0.01,0.032,Fail
RP18885,87.0,92.0,70.0,72,78,93,492.0,82.0,First Class,0.87,0.92,0.7000000000000001,0.72,0.78,0.93,0.092,First Class
RP16211,80.0,82.0,87.0,80,99,96,524.0,87.33,First Class,0.8,0.8200000000000001,0.87,0.8,0.99,0.96,0.082,First Class
RP04192,41.0,42.0,47.0,46,44,44,264.0,44.0,Pass Class,0.41000000000000003,0.42,0.47000000000000003,0.46,0.44,0.44,0.042,Pass Class
RP09761,57.0,51.0,52.0,53,59,53,325.0,54.17,Lower Class,0.5700000000000001,0.51,0.52,0.53,0.59,0.53,0.051,Lower Class
RP16146,91.0,89.0,70.0,99,97,78,524.0,87.33,First Class,0.91,0.89,0.7000000000000001,0.99,0.97,0.78,0.089,First Class
RP19957,77.0,77.0,80.0,79,85,98,496.0,82.67,First Class,0.77,0.77,0.8,0.79,0.85,0.98,0.077,First Class
RP02958,6.0,34.0,11.0,0,1,30,82.0,13.67,Fail,0.06,0.34,0.11,0.0,0.01,0.3,0.034,Fail
RP17556,96.0,99.0,71.0,92,96,83,537.0,89.5,First Class,0.96,0.99,0.71,0.92,0.96,0.8300000000000001,0.099,First Class
RP11987,55.0,52.0,54.0,56,58,50,325.0,54.17,Lower Class,0.55,0.52,0.54,0.56,0.58,0.5,0.052,Lower Class
RP00434,38.0,15.0,34.0,8,31,22,148.0,24.67,Fail,0.38,0.15,0.34,0.08,0.31,0.22,0.015,Fail
RP03539,20.0,23.0,1.0,15,9,12,80.0,13.33,Fail,0.2,0.23,0.01,0.15,0.09,0.12,0.023,Fail
RP01084,12.0,18.0,4.0,38,20,22,114.0,19.0,Fail,0.12,0.18,0.04,0.38,0.2,0.22,0.018,Fail
RP06908,48.0,44.0,40.0,42,43,40,257.0,42.83,Pass Class,0.48,0.44,0.4,0.42,0.43,0.4,0.044,Pass Class
RP10102,56.0,55.0,59.0,53,57,50,330.0,55.0,Lower Class,0.56,0.55,0.59,0.53,0.5700000000000001,0.5,0.055,Lower Class
RP10863,55.0,55.0,51.0,53,51,50,315.0,52.5,Lower Class,0.55,0.55,0.51,0.53,0.51,0.5,0.055,Lower Class
RP02854,36.0,34.0,35.0,12,17,9,143.0,23.83,Fail,0.36,0.34,0.35000000000000003,0.12,0.17,0.09,0.034,Fail
